film_uri,rank,neighbour_key,neighbour_title,neighbour_year,neighbour_rating,neighbour_tmdb_id,neighbour_poster,share,neighbour_sensitive
https://boxd.it/43aU,1,Mad Max: Fury Road (2015),Mad Max: Fury Road,2015,5.0,76341.0,/ulcAi4dKpAjHwYGS08vNyx9H6I9.jpg,0.04271723,False
https://boxd.it/43aU,2,Tenet (2020),Tenet,2020,4.5,577922.0,/aCIFMriQh8rvhxpN1IWGgvH0Tlg.jpg,0.030857151,False
https://boxd.it/43aU,3,The Odyssey (2026),The Odyssey,2026,3.5,1368337.0,/5rhTDKUhPYvpdQIijFIs5VoWsON.jpg,0.03083292,False
https://boxd.it/43aU,4,Avatar: Fire and Ash (2025),Avatar: Fire and Ash,2025,4.0,83533.0,/bRBeSHfGHwkEpImlhxPmOcUsaeg.jpg,0.026153628,False
https://boxd.it/43aU,5,Oppenheimer (2023),Oppenheimer,2023,5.0,872585.0,/8Gxv8gSFCU0XGDykEGv7zR1n2ua.jpg,0.024644408,False
https://boxd.it/2a1c,1,Blood Diamond (2006),Blood Diamond,2006,2.5,1372.0,/sYAUuiWpoXGKHxUfHyjTj7Apj2h.jpg,0.024870249,False
https://boxd.it/2a1c,2,The Descent (2005),The Descent,2005,4.0,9392.0,/mxFPI4KYBk5ri9cPteIS8jiDFgj.jpg,0.021170972,False
https://boxd.it/2a1c,3,10 Cloverfield Lane (2016),10 Cloverfield Lane,2016,3.5,333371.0,/q8A39vcBDruhvoDTJd6L8a4lnTi.jpg,0.019187795,False
https://boxd.it/2a1c,4,Mystic River (2003),Mystic River,2003,3.5,322.0,/hCHVDbo6XJGj3r2i4hVjKhE0GKF.jpg,0.018987726,False
https://boxd.it/2a1c,5,Black Hawk Down (2001),Black Hawk Down,2001,3.0,855.0,/7fU5dSqKRL4XHeEUz62rCKBfYok.jpg,0.017587647,False
https://boxd.it/1W2A,1,Blood Diamond (2006),Blood Diamond,2006,2.5,1372.0,/sYAUuiWpoXGKHxUfHyjTj7Apj2h.jpg,0.03229521,False
https://boxd.it/1W2A,2,A Star Is Born (2018),A Star Is Born,2018,3.0,332562.0,/wrFpXMNBRj2PBiN4Z5kix51XaIZ.jpg,0.024743559,False
